1575148699.356316,0
1575148699.471265,19
1575148699.581336,19
1575148699.686691,17
1575148699.792730,11
1575148699.898829,11
1575148700.006021,13
1575148700.113768,12
1575148700.218001,13
1575148700.327789,15
1575148700.433720,19
1575148700.548642,17
1575148700.654011,13
1575148700.759278,15
1575148700.884057,10
1575148700.990028,20
1575148701.094410,19
1575148701.200472,15
1575148701.305227,2
1575148701.410672,4
1575148701.515516,6
1575148701.623846,16
1575148701.734762,19
1575148701.848298,6
1575148701.954488,3
1575148702.067333,4
1575148702.187987,8
1575148702.292254,9
1575148702.398503,9
1575148702.504292,11
1575148702.608965,12
1575148702.714377,11
1575148702.819032,11
1575148702.924695,13
1575148703.031609,13
1575148703.136670,13
1575148703.244255,14
1575148703.349323,16
1575148703.459801,15
1575148703.564801,17
1575148703.682522,16
1575148703.800766,17
1575148703.907748,18
1575148704.013740,20
1575148704.119177,20
1575148704.237139,20
1575148704.342574,10
1575148704.447637,10
1575148704.552454,12
1575148704.660768,13
1575148704.770543,14
1575148704.886744,14
1575148704.995907,15
1575148705.111620,17
1575148705.216660,17
1575148705.321410,17
1575148705.430337,17
1575148705.538817,18
1575148705.644130,19
1575148705.749000,18
1575148705.854194,20
1575148705.961681,20
1575148706.067505,19
1575148706.174505,9
1575148706.279319,10
1575148706.396702,11
1575148706.502558,11
1575148706.607972,13
1575148706.717929,14
1575148706.830532,15
1575148706.934849,16
1575148707.039872,17
1575148707.147510,17
1575148707.252355,18
1575148707.357693,8
1575148707.467576,8
1575148707.575137,11
1575148707.683711,6
1575148707.795870,20
1575148707.909427,19
1575148708.023063,1
1575148708.141226,4
1575148708.246608,6
1575148708.350881,20
1575148708.461245,19
1575148708.567357,0
1575148708.674737,3
1575148708.779970,5
1575148708.885061,6
1575148708.990919,8
1575148709.095348,9
1575148709.207011,9
1575148709.327606,11
1575148709.442249,11
1575148709.550696,13
1575148709.655987,13
1575148709.761072,14
1575148709.865585,15
1575148709.970232,15
1575148710.078272,17
1575148710.191092,17
1575148710.297812,17
1575148710.402107,17
1575148710.507721,17
1575148710.614895,18
1575148710.733305,19
1575148710.846255,20
1575148710.953937,19
1575148711.065082,20
1575148711.170357,10
1575148711.276813,11
1575148711.381236,12
1575148711.486086,14
1575148711.591234,14
1575148711.697865,15
1575148711.803370,15
1575148711.908957,16
1575148712.014581,17
1575148712.121297,17
1575148712.244490,16
1575148712.365904,17
1575148712.484265,18
1575148712.589584,18
1575148712.694711,19
1575148712.799731,18
1575148712.905803,11
1575148713.013256,12
1575148713.118257,13
1575148713.223358,14
1575148713.328900,15
1575148713.439443,13
1575148713.561407,15
1575148713.676795,15
1575148713.783766,15
1575148713.896615,17
1575148714.001765,9
1575148714.105890,9
1575148714.210994,11
1575148714.316766,9
1575148714.423476,19
1575148714.533698,18
1575148714.639891,3
1575148714.747060,7
1575148714.852995,6
1575148714.960443,16
1575148715.065372,20
1575148715.171807,20
1575148715.288987,5
1575148715.402588,1
1575148715.507681,4
1575148715.614129,6
1575148715.719832,8
1575148715.828199,9
1575148715.932973,10
1575148716.037546,11
1575148716.147607,11
1575148716.254430,13
1575148716.359478,13
1575148716.464374,14
1575148716.568616,15
1575148716.678289,16
1575148716.783504,17
1575148716.899013,16
1575148717.005605,17
1575148717.120231,17
1575148717.224859,17
1575148717.330197,18
1575148717.438540,19
1575148717.547662,19
1575148717.657870,19
1575148717.762955,20
1575148717.867755,5
1575148717.974330,7
1575148718.079445,8
1575148718.184916,9
1575148718.303693,10
1575148718.413325,10
1575148718.525533,10
1575148718.631668,12
1575148718.736629,13
1575148718.841801,13
1575148718.946547,14
1575148719.119545,14
1575148719.226700,14
1575148719.331355,17
1575148719.435644,17
1575148719.540019,18
1575148719.644729,18
1575148719.749475,18
1575148719.853804,19
1575148719.958769,19
1575148720.065502,20
1575148720.171367,19
1575148720.284351,20
1575148720.396804,19
1575148720.501974,20
1575148720.606274,5
1575148720.716497,12
1575148720.838223,14
1575148720.942924,15
1575148721.075698,16
1575148721.180461,19
1575148721.284874,15
1575148721.408895,13
1575148721.515247,14
1575148721.623274,15
1575148721.728435,19
1575148721.833657,20
1575148721.938158,16
1575148722.043603,5
1575148722.149803,5
1575148722.260408,5
1575148722.365739,7
1575148722.470777,7
1575148722.577324,9
1575148722.681538,10
1575148722.800357,12
1575148722.912411,12
1575148723.027860,13
1575148723.134137,13
1575148723.242029,13
1575148723.348322,14
1575148723.464613,15
1575148723.570425,15
1575148723.675498,17
1575148723.780844,16
1575148723.901613,19
1575148724.007400,20
1575148724.113571,19
1575148724.219897,19
1575148724.333076,13
1575148724.437862,11
1575148724.542845,10
1575148724.659385,11
1575148724.764730,13
1575148724.871259,14
1575148724.977057,13
1575148725.082197,14
1575148725.187040,15
1575148725.292911,15
1575148725.409145,16
1575148725.522017,18
1575148725.629439,19
1575148725.735526,20
1575148725.841177,19
1575148725.946000,19
1575148726.050361,12
1575148726.155447,11
1575148726.270682,11
1575148726.377031,11
1575148726.482154,12
1575148726.587876,14
1575148726.693837,13
1575148726.799582,15
1575148726.904297,14
1575148727.009787,16
1575148727.119241,19
1575148727.233104,16
1575148727.339865,13
1575148727.445859,15
1575148727.551711,16
1575148727.660691,17
1575148727.766131,13
1575148727.876649,18
1575148727.981542,11
1575148728.089601,13
1575148728.196459,11
1575148728.302493,20
1575148728.408720,19
1575148728.514722,14
1575148728.619113,4
1575148728.724046,5
1575148728.834671,7
1575148728.959116,8
1575148729.079051,9
1575148729.183823,10
1575148729.292191,10
1575148729.396917,12
1575148729.502333,11
1575148729.608693,12
1575148729.713763,13
1575148729.820754,13
1575148729.925911,15
1575148730.034794,16
1575148730.141636,15
1575148730.257977,17
1575148730.363100,18
1575148730.475523,19
1575148730.582473,20
1575148730.686543,19
1575148730.795169,19
1575148730.900271,18
1575148731.004832,11
1575148731.110165,10
1575148731.215221,11
1575148731.324264,12
1575148731.429026,14
1575148731.539658,12
1575148731.644536,15
1575148731.749536,15
1575148731.853981,16
1575148731.960270,17
1575148732.075190,16
1575148732.184856,18
1575148732.300909,18
1575148732.419604,20
1575148732.524380,20
1575148732.628708,19
1575148732.734297,19
1575148732.839689,9
1575148732.945313,11
1575148733.054882,12
1575148733.164206,11
1575148733.275780,12
1575148733.386568,13
1575148733.497291,15
1575148733.613744,15
1575148733.719448,17
1575148733.830091,18
1575148733.946140,19
1575148734.054269,13
1575148734.158633,13
1575148734.263291,14
1575148734.373308,15
1575148734.479206,15
1575148734.586556,20
1575148734.709850,19
1575148734.819955,16
1575148734.924841,12
1575148735.029623,9
1575148735.142619,19
1575148735.247790,18
1575148735.359434,13
1575148735.463751,5
1575148735.569115,7
1575148735.674136,7
1575148735.778589,9
1575148735.884143,9
1575148735.989788,11
1575148736.094474,11
1575148736.205729,12
1575148736.310971,13
1575148736.419091,13
1575148736.524468,15
1575148736.631165,15
1575148736.749326,16
1575148736.854682,18
1575148736.959572,18
1575148737.064154,18
1575148737.169217,18
1575148737.274603,20
1575148737.379375,20
1575148737.484961,20
1575148737.592489,11
1575148737.699713,6
1575148737.804668,7
1575148737.911453,8
1575148738.020763,9
1575148738.137422,10
1575148738.257665,11
1575148738.373232,13
1575148738.478039,14
1575148738.583402,13
1575148738.688531,14
1575148738.794048,15
1575148738.899744,15
1575148739.011486,16
1575148739.118708,15
1575148739.228469,16
1575148739.342030,18
1575148739.448874,18
1575148739.556349,18
1575148739.662981,18
1575148739.778339,20
1575148739.883306,14
1575148739.988400,10
1575148740.094529,11
1575148740.209483,12
1575148740.314218,12
1575148740.418400,13
1575148740.523039,19
1575148740.628124,18
1575148740.734965,9
1575148740.853399,7
1575148740.969338,9
1575148741.076945,17
1575148741.187874,19
1575148741.292936,13
1575148741.398463,2
1575148741.503945,5
1575148741.611209,11
1575148741.716377,20
1575148741.822683,18
1575148741.928549,3
1575148742.033571,5
1575148742.138929,7
1575148742.244379,8
1575148742.355865,8
1575148742.474971,10
1575148742.594036,11
1575148742.701396,13
1575148742.807029,14
1575148742.914302,14
1575148743.019146,14
1575148743.123723,15
1575148743.227732,16
1575148743.332016,17
1575148743.446532,16
1575148743.551331,16
1575148743.658247,16
1575148743.764719,18
1575148743.882578,17
1575148743.988634,19
1575148744.111265,20
1575148744.224986,19
1575148744.330196,4
1575148744.434532,7
1575148744.538915,8
1575148744.643980,8
1575148744.748348,9
1575148744.861740,11
1575148744.967893,12
1575148745.075050,12
1575148745.180778,12
1575148745.285001,13
1575148745.390340,13
1575148745.499803,12
1575148745.604767,16
1575148745.710230,16
1575148745.827789,18
1575148745.932959,18
1575148746.038492,18
1575148746.143128,19
1575148746.247858,20
1575148746.352492,20
1575148746.463040,20
1575148746.568316,9
1575148746.674299,11
1575148746.779708,11
1575148746.884926,13
1575148746.990066,12
1575148747.095327,14
1575148747.203745,19
1575148747.313533,18
1575148747.418863,19
1575148747.526391,11
1575148747.631753,14
1575148747.736750,12
1575148747.841485,20
1575148747.948483,19
1575148748.052887,20
1575148748.157657,7
1575148748.263134,2
1575148748.368092,6
1575148748.485636,19
1575148748.592198,19
1575148748.696899,2
1575148748.801173,3
1575148748.905430,6
1575148749.010039,6
1575148749.121130,7
1575148749.226068,8
1575148749.333598,9
1575148749.438191,11
1575148749.545055,11
1575148749.652432,11
1575148749.772349,14
1575148749.877851,14
1575148749.984894,15
1575148750.099118,15
1575148750.205153,17
1575148750.310890,15
1575148750.416405,17
1575148750.521955,17
1575148750.635760,17
1575148750.742283,17
1575148750.858683,18
1575148750.965037,18
1575148751.074999,20
1575148751.179916,20
1575148751.290098,17
1575148751.395360,12
1575148751.503542,12
1575148751.608940,12
1575148751.714122,14
1575148751.819789,15
1575148751.925244,13
1575148752.030058,14
1575148752.135323,15
1575148752.240405,16
1575148752.346827,16
1575148752.452506,17
1575148752.558614,17
1575148752.666114,17
1575148752.778549,18
1575148752.884553,18
1575148752.990229,19
1575148753.101060,5
1575148753.215967,8
1575148753.320505,8
1575148753.424900,9
1575148753.531073,10
1575148753.638086,10
1575148753.750730,10
1575148753.855823,11
1575148753.962214,13
1575148754.079019,19
1575148754.201643,19
1575148754.310358,8
1575148754.430615,5
1575148754.536488,19
1575148754.648237,19
1575148754.763751,12
1575148754.871276,4
1575148754.976468,20
1575148755.081053,19
1575148755.185252,10
1575148755.295711,4
1575148755.401180,6
1575148755.507127,7
1575148755.616204,7
1575148755.734417,9
1575148755.839138,9
1575148755.947713,11
1575148756.067028,13
1575148756.174524,14
1575148756.279099,14
1575148756.394259,15
1575148756.499199,16
1575148756.604320,15
1575148756.708906,15
1575148756.814920,17
1575148756.921520,17
1575148757.026166,17
1575148757.131353,18
1575148757.247661,18
1575148757.353661,18
1575148757.459968,18
1575148757.571926,5
1575148757.678759,5
1575148757.785765,8
1575148757.890302,9
1575148757.995708,9
1575148758.102515,10
1575148758.223457,10
1575148758.328802,12
1575148758.434196,11
1575148758.539078,12
1575148758.656634,13
1575148758.763516,15
1575148758.867985,15
1575148758.981395,15
1575148759.091850,15
1575148759.196608,18
1575148759.305821,19
1575148759.415719,17
1575148759.524223,18
1575148759.628441,19
1575148759.733746,19
1575148759.838218,7
1575148759.946113,0
1575148760.050594,0
1575148760.155042,0
1575148760.261277,0
1575148760.371839,19
1575148760.476565,3
1575148760.582213,0
1575148760.686956,0
1575148760.792740,19
1575148760.897662,0
1575148761.009908,0
1575148761.114024,0
1575148761.221469,18
1575148761.325894,0
1575148761.430085,0
1575148761.535712,0
1575148761.644363,0
1575148761.751101,0
1575148761.864474,0
1575148761.983859,0
1575148762.095068,0
1575148762.199477,0
1575148762.314361,0
1575148762.431326,0
1575148762.537566,0
1575148762.643501,0
1575148762.750551,0
1575148762.855950,0
1575148762.960793,0
1575148763.065360,0
1575148763.171148,0
1575148763.276663,0
1575148763.382072,0
1575148763.491307,0
1575148763.606806,0
1575148763.714416,0
1575148763.825898,0
1575148763.930592,0
1575148764.042402,0
1575148764.147616,0
1575148764.253486,0
1575148764.363983,0
1575148764.473327,0
1575148764.578182,0
1575148764.682666,0
1575148764.795502,0
1575148764.900236,0
1575148765.007891,0
1575148765.124813,0
1575148765.229246,0
1575148765.339623,0
1575148765.447395,0
1575148765.557941,0
1575148765.663781,0
1575148765.770404,0
1575148765.875684,0
1575148765.980795,0
1575148766.085297,0
1575148766.191967,0
1575148766.297205,0
1575148766.401745,0
1575148766.506352,0
